@relation 'dr-weka.filters.unsupervised.instance.Resample-S1-Z50.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute -0.3944-0.3945-0.3913-0.3886-0.3882... numeric
@attribute -0.41111-0.3913-0.38312-0.36614-0.33315... numeric
@attribute 0.4559+0.42110+0.4098-0.34115-0.32414... numeric
@attribute 0.71816-0.54817+0.2830-0.2521+0.11612... numeric
@attribute 0.7931-0.4917-0.2530+0.12618-0.10211... numeric
@attribute 0.8930+0.3011-0.23918-0.18316+0.06715... numeric
@attribute -0.6417-0.54116-0.3818-0.3531-0.0790... numeric
@attribute 0.81918-0.35216-0.2151+0.2040-0.16611... numeric
@attribute -0.4912+0.47915+0.4198-0.40111+0.26914... numeric
@attribute Class {0,1}

@data
-0.870103,0.88581,0.092623,-0.227738,0.095888,0.239036,-0.0658,-0.36249,0.26694,0
-2.68618,-6.589836,3.256051,1.065837,-0.847785,-1.055378,-2.229939,-0.123839,-0.639087,1
0.851238,1.101772,-1.302023,-2.425296,-1.653623,-0.076798,-3.433637,0.782479,-0.736974,0
-1.739488,1.28144,-0.259221,0.191596,0.828143,0.25586,0.983813,0.169181,-0.10385,0
-2.671374,0.747139,0.899743,0.44331,0.327956,-0.020275,-0.07714,-0.275251,0.363956,1
3.329441,0.791506,-1.290743,-0.702454,-0.051662,0.63961,0.264835,-0.856908,-0.040599,0
0.473611,1.249372,-1.165669,-0.472765,0.227875,0.438149,0.359383,-0.314343,-0.335141,1
3.073536,-0.693455,0.876793,-0.534232,0.326485,0.083693,0.055558,1.074572,0.188371,0
2.144785,0.052646,-1.686453,-0.328162,0.887602,0.71421,2.008978,-0.186774,-0.80931,1
2.728747,0.27409,-0.489065,0.833686,0.750981,-0.161369,-0.336765,0.833912,-0.321862,0
-2.598106,1.160128,0.189104,0.149999,0.826587,-0.351234,-0.340023,2.015823,-0.458909,1
-1.454917,0.287095,0.720249,-1.260424,0.294561,0.492806,1.291878,0.33556,-0.042342,0
-0.316267,1.294026,-0.898627,-0.809919,-0.238945,0.345715,-0.41055,-0.432769,-0.24528,0
-0.304974,1.147432,-0.663047,-0.785074,-0.131862,0.363283,-0.175322,-0.349384,-0.137171,0
-1.328268,1.50461,-0.668941,0.071867,0.245651,0.17386,-0.172951,-0.316217,-0.112102,1
-3.742971,1.322312,-0.459128,1.330317,0.271498,-0.305432,-1.35267,-0.560869,0.250883,1
-2.669702,-0.527629,0.229568,0.908212,0.432734,-0.119939,0.438464,-0.487655,-1.061479,1
3.251077,-1.332094,1.551823,-0.098215,-0.176034,0.381882,0.34396,-1.286441,0.86934,0
1.450074,1.045062,-1.452295,1.156537,-3.459927,-1.54031,-0.758054,1.458395,0.316495,0
3.092105,0.50655,-0.885316,-2.033983,-1.484944,0.580225,-1.619489,-1.420683,0.015732,0
-1.122825,0.758832,0.095851,-1.812404,-0.296668,0.519022,0.270865,0.124582,-0.01468,1
2.394763,0.081534,0.203245,-0.456045,-0.26116,0.44121,-0.153709,-1.067238,0.566713,0
-1.354227,0.514102,0.655203,-0.782371,-0.320645,0.222132,-0.369834,-0.426986,0.225927,0
2.889485,-0.229666,0.142106,-0.722368,0.465286,0.168529,0.320591,1.320465,-0.203409,0
1.106813,-3.843338,4.508355,-0.42074,-1.044289,0.011891,-0.327336,-1.75823,0.945434,1
0.185925,1.09041,-0.805592,-1.242674,-0.058936,0.538735,0.359036,-0.153013,-0.27789,0
-1.97333,1.622197,-0.812532,-1.020569,-0.747965,0.145598,-1.556743,-0.471009,-0.190088,1
0.738249,1.047287,-0.812384,0.78601,0.665633,0.2372,0.418409,-0.551329,0.041596,1
-1.906276,-1.508885,2.527636,-0.491177,0.257115,-0.366997,-0.024765,1.658606,-0.353281,1
-0.069008,0.874059,-0.58049,1.261059,0.137941,-0.62608,-2.382274,0.58255,-0.179583,1
2.03224,-0.774771,0.926456,0.407809,-0.466218,0.10702,-0.834637,-1.67152,0.533219,0
0.754568,-1.140133,1.384669,-0.411863,-0.448409,-0.348211,-1.427028,0.666046,-0.349837,0
-2.842643,-19.768052,-3.715931,0.306043,0.581562,0.077897,1.634974,-0.442778,-3.178594,1
-2.98053,1.10142,0.111609,-1.223463,0.027095,0.305763,0.316435,0.386106,-0.246422,1
3.35443,0.231202,-0.37497,0.328182,-0.327881,-0.261,-2.166467,0.094553,0.053902,1
3.092105,0.50655,-0.885316,-2.033983,-1.484944,0.580225,-1.619489,-1.420683,0.015732,0
-0.531954,1.476964,-0.930122,0.584839,0.476489,0.157948,-0.003467,-0.473217,-0.135962,1
-0.120023,0.780215,0.010321,-0.589995,-0.208843,0.306064,-0.33552,-0.572025,0.255613,0
-0.627116,0.973328,-0.266515,-0.216973,0.352168,0.313601,0.465947,-0.189958,-0.039173,1
-1.354227,0.514102,0.655203,-0.782371,-0.320645,0.222132,-0.369834,-0.426986,0.225927,0
1.763881,1.321061,-1.505917,-0.128544,-0.481097,0.270825,-1.296237,-1.25216,-0.049893,0
3.717526,0.05616,-0.44618,-0.355816,0.339536,0.10698,-0.267683,0.972919,-0.177513,0
1.303808,0.988603,-1.246064,-1.456975,-0.32464,0.049164,-1.301065,1.330708,-0.830974,1
1.864032,0.659827,-0.833881,-0.334814,0.363314,0.533041,0.843373,-0.511732,-0.177312,0
-0.336634,1.264322,-0.844528,-0.519754,-0.027827,0.323527,-0.161795,-0.402811,-0.248396,0
2.87956,-0.72175,0.42284,-0.244333,0.118606,-0.059299,-0.560533,0.834484,-0.10405,0
1.817685,0.147333,0.147262,0.213738,0.632517,-0.10494,-0.182193,1.170627,-0.122173,0
-6.302758,-7.941599,-5.688585,0.16179,1.142191,0.578373,-0.576571,-0.024719,2.102915,1
2.164131,0.504865,-0.193082,1.419783,0.744169,0.205636,0.396705,-1.063918,0.616047,0
-3.742971,1.322312,-0.459128,1.330317,0.271498,-0.305432,-1.35267,-0.560869,0.250883,1
0.367929,1.371928,-1.266872,-0.439565,0.275861,0.433776,0.397328,-0.269601,-0.389741,1
-2.228499,-1.758084,0.601583,0.576355,0.494164,-0.474629,-1.145382,1.369423,0.401434,1
-1.251201,1.202238,-0.398263,-1.040378,-0.201183,0.343381,-0.225757,-0.14462,-0.091091,1
2.368399,-0.642551,0.904978,-0.576869,-0.303415,-0.121972,-1.158175,0.604149,-0.03098,1
-0.017848,0.855039,-0.673898,1.098154,-2.749746,-0.903218,2.099749,0.520027,0.709144,1
